2022-08-16 08:00:00,427.87,428.64,427.72,428.5,230234
2022-08-16 07:00:00,428.11,428.17,427.72,427.92,34984
2022-08-16 06:00:00,428.44,428.44,427.82,428.12,22428
2022-08-16 05:00:00,428.49,428.82,428.15,428.51,21587
2022-08-15 20:00:00,428.31,428.63,428.23,428.49,68270
2022-08-15 19:00:00,428.4,428.43,428.24,428.2601,85086
2022-08-15 18:00:00,428.4,428.58,428.4,428.45,30013
2022-08-15 17:00:00,428.88,429.021,428.34,428.46,5176438
2022-08-15 16:00:00,428.95,429.41,428.6,428.86,15613397
2022-08-15 15:00:00,428.54,429.029,428.1,428.95,4068790
2022-08-15 14:00:00,428.8,429.03,428.1,428.55,3733808
2022-08-15 13:00:00,428.02,428.95,427.72,428.8,4455342
2022-08-15 12:00:00,425.78,428.25,425.44,427.99,5962018
2022-08-15 11:00:00,426.945,426.96,425.56,425.76,6430222
2022-08-15 10:00:00,423.91,427.34,423.87,426.93,5998656
2022-08-15 09:00:00,425.19,426.38,423.7,423.92,993370
2022-08-15 08:00:00,425.13,425.3,424.4,424.62,215012
2022-08-15 07:00:00,425.07,425.24,424.58,425.19,87751
2022-08-15 06:00:00,425.1,425.21,424.6,425.03,49225
2022-08-15 05:00:00,425.0,425.59,424.96,425.13,45496
2022-08-12 20:00:00,426.99,427.19,426.9,427.19,29342
2022-08-12 19:00:00,426.92,426.99,426.73,426.95,18145
2022-08-12 18:00:00,427.03,427.15,426.76,426.8,114828
2022-08-12 17:00:00,427.04,427.1511,426.68,427.03,8638983
2022-08-12 16:00:00,425.715,427.21,425.59,427.06,19318684
2022-08-12 15:00:00,424.82,425.81,424.7,425.72,5141975
2022-08-12 14:00:00,424.18,425.03,424.0601,424.81,4440090
2022-08-12 13:00:00,423.42,424.34,423.38,424.18,4182944
2022-08-12 12:00:00,422.45,423.83,422.32,423.42,5300703
2022-08-12 11:00:00,422.58,422.91,421.03,422.449,7930073
2022-08-12 10:00:00,422.11,422.89,421.4585,422.6,4653851
2022-08-12 09:00:00,421.46,422.5304,420.71,422.05,295954
2022-08-12 08:00:00,421.51,421.61,420.96,421.43,273403
2022-08-12 07:00:00,422.2,422.2,421.42,421.6,53425
2022-08-12 06:00:00,422.12,422.45,421.96,422.33,22371
2022-08-12 05:00:00,422.0,422.64,422.0,422.03,35991
2022-08-11 20:00:00,420.28,420.45,420.2,420.4,86016
2022-08-11 19:00:00,420.7,420.75,420.14,420.29,111605
2022-08-11 18:00:00,420.7,420.74,419.99,420.69,64596
2022-08-11 17:00:00,420.03,420.84,419.8394,420.73,6114095
2022-08-11 16:00:00,420.14,420.36,419.21,420.01,12286433
2022-08-11 15:00:00,421.95,421.95,419.53,420.13,6704333
2022-08-11 14:00:00,422.4,423.0,421.74,421.95,4117891
2022-08-11 13:00:00,421.63,422.52,421.14,422.4,4252550
2022-08-11 12:00:00,423.59,423.67,421.1,421.62,8220803
2022-08-11 11:00:00,423.32,424.95,423.22,423.595,9421613
2022-08-11 10:00:00,423.37,423.53,422.24,423.32,6039055
2022-08-11 09:00:00,421.73,423.49,420.7112,423.35,938511
2022-08-11 08:00:00,421.16,421.9,421.05,421.7,139257
2022-08-11 07:00:00,421.3,421.32,420.82,421.17,38821
2022-08-11 06:00:00,420.88,421.52,420.65,421.27,45036
2022-08-11 05:00:00,421.0,421.0,420.3,420.75,31472
